,User,CouponCode,Category,SubCategory,Type,Company,Redeemed,CouponDiscount,AmountSpent,Clicked,TimeStamp
16971,35-0790835,REAP-LAD-H&M-30,RETAIL_APPAREL,LADIESWESTERNWEAR,BLOUSE,H&M,1,30,1900,1,2020-12-02 16:14:11
16972,78-0149579,ELEC-BIG-IGE-30,ELECTRONIC,BIGAPPLIANCES,FRIDGE,IGENERAL,1,30,3300,1,2018-05-01 18:19:35
16973,48-3278146,ENTE-EVE-IND-30,ENTERTAINMENT,EVENTS,BUSINESSCONCLAVE,INDIABUSINESS,1,30,1850,1,2022-06-08 14:36:14
16974,50-4257207,TRAV-RAI-MRD-40,TRAVEL,RAILLWAY,TRAM,MRDC,1,40,30650,0,2018-11-02 04:07:48
16975,70-4841395,FOBV-FAS-CHE-20,FOOD_BEVERAGES,FASTFOOD,SANDWHICH,CHEEZILA,1,20,550,0,2020-07-23 09:47:27
16976,51-7037664,ENTE-MOV-INO-20,ENTERTAINMENT,MOVIE,FORIEGN,INOX,0,20,1300,1,2021-12-02 18:36:37
16977,98-4714660,REAP-COS-YAR-30,RETAIL_APPAREL,COSMETICS,POWDER,YARDLEY,1,30,1900,1,2021-01-31 09:44:30
16978,58-6621792,FOBV-FAS-BUR-5,FOOD_BEVERAGES,FASTFOOD,BURGERS,BURGERKING,1,5,50,1,2019-01-07 22:41:21
16979,92-7434838,FOBV-ALC-JHO-20,FOOD_BEVERAGES,ALCOHOL,WHISKEY,JHONIEE,1,20,750,0,2019-11-14 22:24:53
16980,11-9558504,ELEC-MIN-SAM-40,ELECTRONIC,MINIAPPLIANCES,SPEAKER,SAMSUNG,1,40,4150,0,2020-10-06 12:14:22
16981,23-0330192,TRAV-WAT-YAT-25,TRAVEL,WATER,CRUISE,YATRA,0,25,13600,0,2022-06-12 16:38:39
16982,21-4511120,FOBV-SOF-COC-20,FOOD_BEVERAGES,SOFTDRINKS,ORANGE,COCOCOLA,1,20,650,0,2019-11-21 01:25:31
16983,57-6767318,ELEC-BIG-SAM-20,ELECTRONIC,BIGAPPLIANCES,WASHINGMACHINE,SAMSUNG,0,20,2150,1,2020-09-25 11:03:29
16984,68-4796170,ENTE-MOV-CIN-30,ENTERTAINMENT,MOVIE,HINDI,CINEPOLIS,0,30,1850,0,2020-09-28 18:30:03
16985,67-4142099,FOBV-CON-IMB-30,FOOD_BEVERAGES,CONTINENTAL,EUROPEAN,IMBISS,1,30,900,1,2019-07-09 23:35:23
16986,71-4285417,REAP-COS-PON-30,RETAIL_APPAREL,COSMETICS,POWDER,PONDS,1,30,1850,0,2020-08-06 14:52:04
16987,26-1979881,ELEC-BIG-SAM-20,ELECTRONIC,BIGAPPLIANCES,MICROWAVE,SAMSUNG,1,20,2450,0,2021-07-03 14:39:47
16988,53-6424309,TRAV-ROA-OLA-40,TRAVEL,ROAD,TAXI,OLA,0,40,32100,1,2020-08-08 01:54:32
16989,27-1436055,ENTE-EVE-LON-25,ENTERTAINMENT,EVENTS,BUSINESSCONCLAVE,LONDONBAY,1,25,1700,0,2018-07-26 21:47:13
16990,83-1481226,ELEC-BIG-CRO-10,ELECTRONIC,BIGAPPLIANCES,MICROWAVE,CROMA,1,10,1450,0,2020-05-03 05:02:36
16991,32-5256987,TRAV-RAI-MRD-20,TRAVEL,RAILLWAY,TRAM,MRDC,1,20,10700,1,2019-09-17 12:39:39
16992,18-6757693,TRAV-RAI-MRD-40,TRAVEL,RAILLWAY,TRAM,MRDC,1,40,36700,0,2018-12-22 08:53:07
16993,95-3829076,ELEC-BIG-SAM-40,ELECTRONIC,BIGAPPLIANCES,WASHINGMACHINE,SAMSUNG,1,40,4150,1,2018-02-17 22:48:59
16994,41-8608803,FOBV-FAS-BUR-10,FOOD_BEVERAGES,FASTFOOD,BURGERS,BURGERKING,0,10,300,1,2018-06-11 11:06:28
16995,33-8356030,REAP-MEN-TRI-10,RETAIL_APPAREL,MENSWESTERNWEAR,COAT,TRIPLE,1,10,950,0,2022-01-03 01:26:05
16996,04-9229234,ELEC-BIG-IGE-40,ELECTRONIC,BIGAPPLIANCES,FRIDGE,IGENERAL,1,40,4300,0,2021-03-08 05:21:04
16997,24-7671715,TRAV-ROA-OLA-30,TRAVEL,ROAD,VEHICLE,OLA,0,30,27400,1,2019-07-30 06:18:10
16998,50-4257207,ENTE-MOV-CIN-30,ENTERTAINMENT,MOVIE,ENGLISH,CINEPOLIS,1,30,1750,0,2019-07-16 18:48:03
16999,21-5093278,FOBV-WAR-TAT-20,FOOD_BEVERAGES,WARMDRINKS,COFFEE,TATA,0,20,600,1,2020-04-25 04:38:58
17000,61-2831162,REAP-COS-YAR-20,RETAIL_APPAREL,COSMETICS,POWDER,YARDLEY,1,20,1500,1,2019-09-26 05:14:09
17001,24-0446080,ENTE-MOV-MOV-30,ENTERTAINMENT,MOVIE,ENGLISH,MOVIETIME,0,30,1950,0,2020-04-14 15:42:44
17002,58-3372333,TRAV-ROA-UBE-30,TRAVEL,ROAD,TAXI,UBER,0,30,17650,0,2018-12-16 17:17:44
17003,77-8895752,ELEC-BIG-CRO-10,ELECTRONIC,BIGAPPLIANCES,MICROWAVE,CROMA,1,10,1100,0,2021-07-15 05:26:01
17004,52-0964652,FOBV-FAS-SUB-30,FOOD_BEVERAGES,FASTFOOD,SANDWHICH,SUBWAY,0,30,850,1,2018-05-22 12:00:43
17005,29-8744750,ENTE-MOV-CIN-30,ENTERTAINMENT,MOVIE,REGIONAL,CINEPOLIS,1,30,1750,1,2018-10-23 09:52:53
17006,36-2627089,ELEC-BIG-SON-30,ELECTRONIC,BIGAPPLIANCES,TV,SONY,0,30,3250,0,2018-04-07 15:13:58
17007,06-2933844,ENTE-CAR-AFR-20,ENTERTAINMENT,CARNIVAL,CIRCUS,AFROCIRCUS,1,20,1150,0,2021-11-14 12:05:14
17008,86-5319175,ELEC-BIG-IGE-20,ELECTRONIC,BIGAPPLIANCES,FRIDGE,IGENERAL,1,20,2200,0,2021-06-24 04:25:54
17009,01-9449677,FOBV-SOF-PEP-10,FOOD_BEVERAGES,SOFTDRINKS,ORANGE,PEPSI,1,10,400,1,2021-03-11 00:28:08
17010,81-2027508,TRAV-ROA-BOO-40,TRAVEL,ROAD,TEMPO,BOOKMYTRIP,0,40,38250,0,2019-12-21 13:31:13
17011,29-1556222,TRAV-ROA-OLA-30,TRAVEL,ROAD,VEHICLE,OLA,1,30,16600,1,2019-07-12 23:24:54
17012,18-8894173,FOBV-SOF-PEP-10,FOOD_BEVERAGES,SOFTDRINKS,ORANGE,PEPSI,1,10,150,0,2020-08-30 09:11:33
17013,48-9377445,TRAV-ROA-OLA-30,TRAVEL,ROAD,TAXI,OLA,1,30,21600,1,2018-01-21 00:46:42
17014,95-1312732,REAP-COS-SWI-30,RETAIL_APPAREL,COSMETICS,POLISH,SWISSBEAUTY,1,30,1950,0,2020-07-29 21:44:52
17015,24-1785528,FOBV-FAS-BUR-20,FOOD_BEVERAGES,FASTFOOD,BURGERS,BURGERKING,0,20,500,0,2018-06-06 04:03:05
17016,58-9277386,FOBV-ALC-KIN-10,FOOD_BEVERAGES,ALCOHOL,BEER,KINGFISHER,1,10,400,1,2018-06-23 19:57:46
17017,20-0825385,FOBV-FAS-PVR-20,FOOD_BEVERAGES,FASTFOOD,SANDWHICH,PVR,0,20,800,1,2019-08-03 08:52:00
17018,58-3139672,REAP-ETH-MCR-30,RETAIL_APPAREL,ETHINICWEAR,DHOTI,MCR,1,30,1750,0,2018-05-22 11:05:18
17019,96-5387142,REAP-ACC-NIK-30,RETAIL_APPAREL,ACCESSORIES,SHOES,NIKE,1,30,1800,1,2020-09-06 21:31:22
17020,75-9100963,REAP-ACC-HID-20,RETAIL_APPAREL,ACCESSORIES,PURSE,HIDESIGN,1,20,1100,1,2019-01-03 06:02:45
17021,32-1675996,ELEC-BIG-WHI-30,ELECTRONIC,BIGAPPLIANCES,WASHINGMACHINE,WHIRPOOL,1,30,3200,1,2022-02-09 05:18:46
17022,37-7961269,REAP-LAD-ZAR-20,RETAIL_APPAREL,LADIESWESTERNWEAR,BLOUSE,ZARA,0,20,1350,0,2021-10-19 19:17:25
17023,73-0440266,ENTE-MOV-INO-10,ENTERTAINMENT,MOVIE,ENGLISH,INOX,0,10,700,0,2018-02-04 13:07:06
17024,01-9072132,ENTE-MOV-MOV-20,ENTERTAINMENT,MOVIE,ENGLISH,MOVIETIME,1,20,1200,0,2021-11-23 17:11:53
17025,73-2084397,ELEC-MIN-SAM-10,ELECTRONIC,MINIAPPLIANCES,TABLET,SAMSUNG,1,10,1550,0,2022-05-18 18:25:00
17026,37-0187651,FOBV-CON-MAG-10,FOOD_BEVERAGES,CONTINENTAL,PASTA,MAGGI,0,10,100,1,2021-11-09 08:41:55
17027,74-2699669,REAP-ACC-LAV-20,RETAIL_APPAREL,ACCESSORIES,PURSE,LAVIE,0,20,1200,1,2021-08-15 15:02:24
17028,83-2708471,FOBV-SOF-PEP-5,FOOD_BEVERAGES,SOFTDRINKS,LIME,PEPSI,1,5,50,1,2021-05-24 20:31:31
17029,57-6691186,ELEC-MIN-BOA-30,ELECTRONIC,MINIAPPLIANCES,EARPHONE,BOAT,1,30,3400,1,2022-03-28 16:16:32
17030,50-6169789,FOBV-ALC-BAC-10,FOOD_BEVERAGES,ALCOHOL,RUM,BACARDI,0,10,250,1,2021-08-25 04:49:36
17031,54-1229008,ENTE-EVE-SCI-10,ENTERTAINMENT,EVENTS,EXHIBITION,SCILEARN,0,10,700,1,2021-01-06 19:18:21
17032,64-4602138,TRAV-ROA-UBE-20,TRAVEL,ROAD,VEHICLE,UBER,0,20,10000,0,2022-04-13 10:06:42
17033,73-9359978,ELEC-BIG-HIT-30,ELECTRONIC,BIGAPPLIANCES,FRIDGE,HITACHI,1,30,3100,1,2019-11-25 08:54:52
17034,15-6011570,ENTE-CAR-AFR-20,ENTERTAINMENT,CARNIVAL,CIRCUS,AFROCIRCUS,0,20,1000,0,2018-07-15 11:07:15
17035,27-1745846,REAP-MEN-PET-20,RETAIL_APPAREL,MENSWESTERNWEAR,SHIRT,PETERENGLAND,1,20,1400,1,2020-09-23 01:09:33
17036,27-3387732,TRAV-RAI-IRC-30,TRAVEL,RAILLWAY,INTERSTATETRAIN,IRCTC,1,30,24950,1,2019-11-25 03:11:33
17037,98-0461163,REAP-COS-YAR-10,RETAIL_APPAREL,COSMETICS,POWDER,YARDLEY,0,10,900,0,2018-04-13 15:33:12
17038,52-6031662,FOBV-SOF-PEP-30,FOOD_BEVERAGES,SOFTDRINKS,LIME,PEPSI,0,30,950,1,2018-08-21 19:57:30
17039,22-8436088,FOBV-FAS-CHE-10,FOOD_BEVERAGES,FASTFOOD,SANDWHICH,CHEEZILA,0,10,100,1,2018-03-30 04:01:42
17040,42-3728483,TRAV-RAI-IRC-35,TRAVEL,RAILLWAY,INTERSTATETRAIN,IRCTC,0,35,27800,1,2020-01-14 12:35:57
17041,04-7868336,TRAV-ROA-STA-40,TRAVEL,ROAD,BUS,STATETRAVELLER,1,40,40750,0,2021-08-01 04:55:45
17042,47-1809660,REAP-MEN-LEV-15,RETAIL_APPAREL,MENSWESTERNWEAR,PANTMEN,LEVIS,0,15,1000,0,2018-12-21 20:29:57
17043,29-4752407,REAP-ETH-MCR-30,RETAIL_APPAREL,ETHINICWEAR,DHOTI,MCR,1,30,1950,0,2019-11-12 19:12:17
17044,45-8843965,ENTE-MOV-INO-20,ENTERTAINMENT,MOVIE,ENGLISH,INOX,1,20,1150,1,2019-04-08 09:55:01
17045,69-0737408,ENTE-CON-OPE-20,ENTERTAINMENT,CONCERTS,OPERA,OPERAHOUSE,1,20,1150,1,2021-09-16 11:41:30
17046,03-7140018,ENTE-MUS-JEH-10,ENTERTAINMENT,MUSEUMS,ART,JEHANGIR,0,10,850,1,2021-05-12 13:21:36
17047,77-8301696,FOBV-ALC-BAR-30,FOOD_BEVERAGES,ALCOHOL,RUM,BARCELO,1,30,850,1,2020-06-11 18:46:55
17048,96-6788545,FOBV-WAR-SOC-10,FOOD_BEVERAGES,WARMDRINKS,TEA,SOCIETY,0,10,300,1,2019-11-14 23:50:00
17049,77-5664622,ENTE-MOV-CIN-20,ENTERTAINMENT,MOVIE,REGIONAL,CINEPOLIS,1,20,1550,0,2018-08-05 02:41:24
17050,95-0867523,ELEC-MIN-DEL-10,ELECTRONIC,MINIAPPLIANCES,LAPTOP,DELL,0,10,1150,0,2021-12-30 15:04:22
17051,08-2991411,TRAV-ROA-GOI-40,TRAVEL,ROAD,TEMPO,GOIBIBO,1,40,38550,0,2021-11-17 21:38:51
17052,17-4667701,ELEC-BIG-WHI-30,ELECTRONIC,BIGAPPLIANCES,WASHINGMACHINE,WHIRPOOL,0,30,3700,1,2020-01-21 21:06:58
17053,00-5540678,REAP-MEN-NOR-20,RETAIL_APPAREL,MENSWESTERNWEAR,COAT,NORTHERN,1,20,1650,0,2020-09-06 14:11:16
17054,47-2444243,ELEC-MIN-APP-35,ELECTRONIC,MINIAPPLIANCES,MOBILE,APPLE,1,35,3900,1,2020-03-08 13:00:59
17055,20-8787445,ENTE-CAR-KID-30,ENTERTAINMENT,CARNIVAL,FUNFAIR,KIDSSPECIAL,0,30,1800,1,2018-04-15 06:48:09
17056,02-5712428,ELEC-MIN-SAM-10,ELECTRONIC,MINIAPPLIANCES,SPEAKER,SAMSUNG,0,10,1100,1,2020-09-23 13:43:46
17057,43-0463344,ELEC-BIG-CRO-40,ELECTRONIC,BIGAPPLIANCES,MICROWAVE,CROMA,1,40,4800,1,2019-09-21 08:38:28
17058,15-1612408,ENTE-CAR-AFR-10,ENTERTAINMENT,CARNIVAL,CIRCUS,AFROCIRCUS,0,10,700,0,2022-06-11 18:17:28
17059,60-6280292,ENTE-MUS-NAT-20,ENTERTAINMENT,MUSEUMS,HISTORY,NATIONALMUSEUMOFINDIA,1,20,1100,0,2018-07-14 05:14:04
17060,61-4066394,FOBV-WAR-RED-20,FOOD_BEVERAGES,WARMDRINKS,TEA,REDLABEL,0,20,700,0,2019-01-06 14:45:40
17061,99-7297613,TRAV-RAI-IRC-30,TRAVEL,RAILLWAY,INTERSTATETRAIN,IRCTC,1,30,16900,1,2019-06-16 09:12:29
17062,68-8690802,ENTE-SPO-FIF-25,ENTERTAINMENT,SPORTS,FOOTBALL,FIFA,1,25,1650,0,2022-05-25 16:16:17
17063,39-8159513,REAP-MEN-NOR-10,RETAIL_APPAREL,MENSWESTERNWEAR,COAT,NORTHERN,1,10,600,0,2021-08-07 00:59:10
17064,92-7655861,REAP-ACC-ZEN-30,RETAIL_APPAREL,ACCESSORIES,EARINGS,ZENMME,0,30,1800,0,2022-06-08 00:03:08
17065,68-3775669,FOBV-WAR-TAT-10,FOOD_BEVERAGES,WARMDRINKS,COFFEE,TATA,0,10,300,1,2019-10-29 23:00:39
17066,55-2582274,ENTE-CON-NAR-20,ENTERTAINMENT,CONCERTS,OPERA,NARIMANHOUSE,1,20,1000,0,2022-06-03 16:09:59
17067,01-7889944,ENTE-CON-OPE-20,ENTERTAINMENT,CONCERTS,INDIAN,OPERAHOUSE,1,20,1100,1,2021-08-06 02:07:26
17068,51-3059868,ELEC-BIG-LG-10,ELECTRONIC,BIGAPPLIANCES,MICROWAVE,LG,1,10,1000,1,2021-07-01 16:40:13
17069,11-4225788,ENTE-SPO-ISL-10,ENTERTAINMENT,SPORTS,FOOTBALL,ISL,0,10,650,0,2019-10-01 03:25:20
17070,01-5562127,ENTE-MOV-MOV-10,ENTERTAINMENT,MOVIE,REGIONAL,MOVIETIME,1,10,600,0,2019-07-18 05:17:46
17071,83-5094369,ENTE-SPO-IPL-10,ENTERTAINMENT,SPORTS,CRICKET,IPL,0,10,750,0,2020-04-08 19:14:52
17072,91-7050227,ENTE-CAR-RIN-10,ENTERTAINMENT,CARNIVAL,CIRCUS,RINGO,0,10,900,0,2022-06-22 09:06:04
17073,96-5357035,TRAV-RAI-MRD-20,TRAVEL,RAILLWAY,TRAM,MRDC,1,20,7400,0,2018-07-18 16:38:25
17074,72-1451031,ENTE-EVE-MSM-30,ENTERTAINMENT,EVENTS,BUSINESSCONCLAVE,MSME,1,30,1900,1,2021-03-16 08:44:23
17075,31-8668836,TRAV-WAT-COR-30,TRAVEL,WATER,CRUISE,CORDELIA,1,30,22050,0,2018-07-21 00:04:16
17076,72-4409603,REAP-ACC-SHI-10,RETAIL_APPAREL,ACCESSORIES,RINGS,SHINNING,1,10,500,1,2019-01-16 16:12:42
17077,14-0682450,TRAV-ROA-BOO-50,TRAVEL,ROAD,BUS,BOOKMYTRIP,0,50,46700,1,2020-08-31 11:31:47
17078,48-0939466,TRAV-ROA-OLA-35,TRAVEL,ROAD,VEHICLE,OLA,0,35,28150,0,2018-09-18 12:34:34
17079,50-8788434,TRAV-RAI-MRD-30,TRAVEL,RAILLWAY,TRAM,MRDC,1,30,14750,0,2022-03-14 03:51:29
17080,13-6469724,TRAV-ROA-GOI-20,TRAVEL,ROAD,TEMPO,GOIBIBO,1,20,8500,0,2021-08-14 15:39:07
17081,29-2131276,ENTE-EVE-IND-25,ENTERTAINMENT,EVENTS,BUSINESSCONCLAVE,INDIABUSINESS,1,25,1650,0,2020-12-10 07:31:31
17082,91-9627755,ENTE-MUS-CST-30,ENTERTAINMENT,MUSEUMS,HISTORY,CSTMUSEUM,0,30,1900,0,2020-05-11 06:48:51
17083,93-3192642,ELEC-MIN-SAM-30,ELECTRONIC,MINIAPPLIANCES,SPEAKER,SAMSUNG,1,30,3450,0,2018-12-26 16:58:10
17084,23-1174045,FOBV-SOF-PEP-10,FOOD_BEVERAGES,SOFTDRINKS,LIME,PEPSI,0,10,200,1,2021-12-28 21:37:58
17085,21-7787654,ENTE-MUS-CST-25,ENTERTAINMENT,MUSEUMS,HISTORY,CSTMUSEUM,0,25,1700,0,2021-06-02 21:53:10
17086,26-1746863,FOBV-FAS-SUB-20,FOOD_BEVERAGES,FASTFOOD,SANDWHICH,SUBWAY,1,20,500,1,2019-07-21 19:05:40
17087,66-8819328,REAP-ACC-SHI-25,RETAIL_APPAREL,ACCESSORIES,EARINGS,SHINNING,1,25,1700,1,2020-03-21 03:31:19
17088,16-1267191,FOBV-CON-CHE-20,FOOD_BEVERAGES,CONTINENTAL,PASTA,CHEFCHOICE,1,20,500,0,2021-07-11 09:08:27
17089,68-9631774,REAP-ETH-MAN-10,RETAIL_APPAREL,ETHINICWEAR,SAREE,MANYA,1,10,850,0,2019-03-22 16:02:59
17090,34-2881952,ENTE-EVE-INT-10,ENTERTAINMENT,EVENTS,TECHCONFERENCE,INTERNATIONALCONFERENCE,1,10,400,0,2019-03-15 02:25:21
17091,74-5554178,REAP-COS-GAR-5,RETAIL_APPAREL,COSMETICS,GEL,GARNIER,1,5,300,1,2018-03-26 06:50:23
17092,47-0627932,TRAV-AIR-AME-40,TRAVEL,AIR,INTERNATIONAL,AMERICAN AIR,1,40,40900,0,2022-02-11 19:46:09
17093,35-8845662,REAP-COS-LAK-30,RETAIL_APPAREL,COSMETICS,POLISH,LAKME,1,30,1750,0,2022-06-22 16:10:32
17094,44-2434184,REAP-MEN-NOR-20,RETAIL_APPAREL,MENSWESTERNWEAR,BLAZZER,NORTHERN,0,20,1250,0,2020-10-03 20:01:26
17095,79-2463949,TRAV-ROA-STA-30,TRAVEL,ROAD,BUS,STATETRAVELLER,1,30,23100,0,2020-01-23 19:50:24
17096,95-1312732,REAP-LAD-H&M-20,RETAIL_APPAREL,LADIESWESTERNWEAR,DRESS,H&M,1,20,1400,0,2022-04-01 05:53:51
17097,62-0999795,ELEC-MIN-APP-30,ELECTRONIC,MINIAPPLIANCES,MOBILE,APPLE,0,30,3600,1,2020-07-21 23:56:17
17098,62-8606264,ENTE-CAR-AFR-20,ENTERTAINMENT,CARNIVAL,CIRCUS,AFROCIRCUS,1,20,1400,1,2022-01-26 14:15:05
17099,88-9068569,FOBV-FAS-SUB-30,FOOD_BEVERAGES,FASTFOOD,SANDWHICH,SUBWAY,1,30,900,0,2022-02-02 13:22:58
17100,23-0330192,FOBV-ALC-GOD-5,FOOD_BEVERAGES,ALCOHOL,BEER,GODFATHER,1,5,50,0,2020-03-23 20:50:47
17101,14-1118522,FOBV-ALC-LOU-30,FOOD_BEVERAGES,ALCOHOL,WINE,LOUIS,1,30,950,0,2021-07-18 11:31:48
17102,59-7668520,REAP-COS-GAR-10,RETAIL_APPAREL,COSMETICS,CREAM,GARNIER,1,10,900,0,2019-09-25 03:28:57
17103,68-6001837,REAP-ETH-MCR-5,RETAIL_APPAREL,ETHINICWEAR,DHOTI,MCR,1,5,350,0,2020-05-23 23:27:35
17104,25-6703007,REAP-COS-GAR-10,RETAIL_APPAREL,COSMETICS,CREAM,GARNIER,1,10,850,0,2021-02-05 23:38:34
17105,62-4374911,TRAV-ROA-STA-40,TRAVEL,ROAD,BUS,STATETRAVELLER,0,40,39000,1,2018-04-05 14:46:27
17106,11-7418265,FOBV-SOF-PEP-10,FOOD_BEVERAGES,SOFTDRINKS,COLA,PEPSI,1,10,250,0,2019-07-24 17:43:50
17107,78-4788172,FOBV-WAR-TAT-10,FOOD_BEVERAGES,WARMDRINKS,COFFEE,TATA,1,10,150,1,2019-10-15 09:53:51
17108,53-7425880,FOBV-FAS-SMO-20,FOOD_BEVERAGES,FASTFOOD,PIZZA,SMOKINJOE,1,20,600,1,2019-04-06 22:25:52
17109,66-4573100,ELEC-BIG-SAM-15,ELECTRONIC,BIGAPPLIANCES,WASHINGMACHINE,SAMSUNG,1,15,1650,0,2019-08-08 02:45:26
17110,58-8372272,TRAV-ROA-OLA-40,TRAVEL,ROAD,VEHICLE,OLA,1,40,38650,0,2020-04-22 15:01:25
17111,85-6534023,ENTE-CAR-PAR-10,ENTERTAINMENT,CARNIVAL,FUNFAIR,PARTYPOPPERS,0,10,350,0,2020-06-08 12:26:10
17112,85-1800144,TRAV-AIR-AME-30,TRAVEL,AIR,INTERNATIONAL,AMERICAN AIR,1,30,26900,1,2018-03-20 00:52:44
17113,73-3856382,REAP-ETH-ALA-20,RETAIL_APPAREL,ETHINICWEAR,DHOTI,ALAYA,0,20,1550,0,2021-06-29 13:01:24
17114,74-7033422,ELEC-BIG-LG-30,ELECTRONIC,BIGAPPLIANCES,TV,LG,0,30,2950,1,2021-04-07 07:32:10
17115,86-3355965,FOBV-ALC-LOU-15,FOOD_BEVERAGES,ALCOHOL,WINE,LOUIS,1,15,450,0,2020-08-11 21:14:38
17116,56-4348533,ENTE-EVE-TEC-30,ENTERTAINMENT,EVENTS,EXHIBITION,TECHNOCRATS,1,30,1850,1,2018-02-12 07:26:05
17117,92-1076585,REAP-LAD-ZAR-10,RETAIL_APPAREL,LADIESWESTERNWEAR,BLOUSE,ZARA,1,10,550,1,2021-08-01 16:33:09
17118,22-4863527,FOBV-SOF-BIG-20,FOOD_BEVERAGES,SOFTDRINKS,COLA,BIGCOLA,0,20,600,1,2020-05-30 04:25:51
17119,30-9187395,ELEC-BIG-SAM-40,ELECTRONIC,BIGAPPLIANCES,WASHINGMACHINE,SAMSUNG,0,40,4950,1,2021-02-22 01:23:54
17120,85-9113146,TRAV-RAI-MUM-25,TRAVEL,RAILLWAY,METRO,MUMBAIMETRO,1,25,12800,1,2020-04-28 17:36:53
17121,82-0157914,TRAV-ROA-OLA-30,TRAVEL,ROAD,VEHICLE,OLA,1,30,20450,0,2021-01-23 21:12:18
17122,39-8301884,ENTE-EVE-IEE-10,ENTERTAINMENT,EVENTS,TECHCONFERENCE,IEEE,0,10,650,1,2018-01-27 07:28:09
17123,64-7346810,REAP-ACC-BLA-20,RETAIL_APPAREL,ACCESSORIES,TIE,BLACKSMITH,1,20,1050,1,2021-05-16 21:24:05
17124,37-5584631,REAP-LAD-ZAR-30,RETAIL_APPAREL,LADIESWESTERNWEAR,DRESS,ZARA,0,30,1950,0,2021-02-19 16:03:22
17125,73-0621915,ELEC-MIN-JBL-30,ELECTRONIC,MINIAPPLIANCES,EARPHONE,JBL,0,30,3300,0,2018-02-12 04:33:36
17126,33-2224706,TRAV-ROA-UBE-30,TRAVEL,ROAD,VEHICLE,UBER,0,30,21600,0,2021-05-11 01:14:55
17127,17-7547396,TRAV-AIR-GOI-30,TRAVEL,AIR,INTERNATIONAL,GOIBIBO,1,30,22750,0,2018-07-26 10:33:58
17128,34-9502598,FOBV-WAR-TAT-10,FOOD_BEVERAGES,WARMDRINKS,TEA,TATA,0,10,200,1,2018-07-05 21:17:46
17129,08-8219016,ELEC-BIG-SAM-10,ELECTRONIC,BIGAPPLIANCES,FRIDGE,SAMSUNG,1,10,1500,1,2022-03-14 00:03:45
17130,51-6818588,TRAV-AIR-BOO-40,TRAVEL,AIR,INTERNATIONAL,BOOKMYTRIP,0,40,40750,1,2018-02-01 03:18:52
17131,84-8031537,ENTE-EVE-ISJ-10,ENTERTAINMENT,EVENTS,TECHCONFERENCE,ISJRT,1,10,350,1,2018-08-05 02:34:24
17132,17-3092259,ELEC-BIG-WHI-20,ELECTRONIC,BIGAPPLIANCES,WASHINGMACHINE,WHIRPOOL,1,20,2050,0,2018-09-10 06:01:06
17133,91-8040867,ENTE-SPO-IND-10,ENTERTAINMENT,SPORTS,CRICKET,INDIA,0,10,850,1,2020-11-23 16:49:47
17134,21-4740102,ENTE-EVE-BOM-10,ENTERTAINMENT,EVENTS,EXHIBITION,BOMBAYART,1,10,900,1,2019-03-05 15:38:34
17135,15-6875094,ELEC-BIG-SAM-15,ELECTRONIC,BIGAPPLIANCES,TV,SAMSUNG,0,15,1650,0,2021-03-17 13:22:31
17136,29-9946481,FOBV-ALC-BAC-10,FOOD_BEVERAGES,ALCOHOL,RUM,BACARDI,1,10,350,1,2020-01-22 17:43:55
17137,84-8732680,ENTE-MOV-MOV-5,ENTERTAINMENT,MOVIE,HINDI,MOVIETIME,1,5,250,1,2018-01-27 21:31:44
17138,61-3497534,FOBV-FAS-CHI-15,FOOD_BEVERAGES,FASTFOOD,BURGERS,CHIPOTLE,0,15,450,0,2018-05-24 08:56:49
17139,67-5304097,FOBV-SOF-COC-20,FOOD_BEVERAGES,SOFTDRINKS,LIME,COCOCOLA,1,20,500,1,2020-02-10 18:23:32
17140,16-6007730,FOBV-SOF-PEP-10,FOOD_BEVERAGES,SOFTDRINKS,LIME,PEPSI,1,10,400,1,2019-05-26 18:38:11
17141,48-6329697,REAP-COS-LAC-20,RETAIL_APPAREL,COSMETICS,CREAM,LAC,1,20,1300,0,2022-02-23 15:19:10
17142,15-9134977,REAP-COS-LAC-15,RETAIL_APPAREL,COSMETICS,CREAM,LAC,0,15,1000,0,2018-08-24 22:50:33
17143,24-3570169,TRAV-RAI-MRD-30,TRAVEL,RAILLWAY,TRAM,MRDC,1,30,21600,0,2021-03-27 05:24:13
17144,48-3811826,TRAV-RAI-MUM-50,TRAVEL,RAILLWAY,METRO,MUMBAIMETRO,0,50,48050,1,2021-11-22 17:23:06
17145,09-0442142,FOBV-FAS-BUR-10,FOOD_BEVERAGES,FASTFOOD,BURGERS,BURGERKING,0,10,300,0,2021-06-16 09:36:01
17146,89-0700573,ENTE-CON-OPE-20,ENTERTAINMENT,CONCERTS,OPERA,OPERAHOUSE,0,20,1000,1,2021-04-07 04:00:50
17147,57-6767318,ELEC-BIG-SON-10,ELECTRONIC,BIGAPPLIANCES,TV,SONY,0,10,1100,0,2021-11-21 10:50:53
17148,80-2262234,FOBV-SOF-COC-10,FOOD_BEVERAGES,SOFTDRINKS,ORANGE,COCOCOLA,1,10,350,0,2022-03-03 09:28:05
17149,76-0590071,TRAV-ROA-TOM-30,TRAVEL,ROAD,TEMPO,TOM&COOKS,0,30,23600,0,2018-03-05 12:45:02
